id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series;name_preprocessed
Windowgames_3375;Three Cards to Midnight;PC;Big Finish Games;2009-01-01;;Adventure;;;Big Finish Games;;;;three cards to midnight
Windowgames_3376;Three Kingdoms: Fate of the Dragon;PC;Eidos Interactive;2001-01-01;;Real Time Strategy (RTS),Strategy;;;Overmax Studios;;;;three kingdoms fate of the dragon
Windowgames_3377;Three Lions;PC;BMG Interactive;1998-01-01;;Sport;;;Z-Axis;;;;three lions
Windowgames_3378;The Three Musketeers;PC;Legendo Entertainment;2005-01-01;;Adventure;;;Legendo Entertainment;;;;the three musketeers
Windowgames_3379;Thrillville: Off the Rails;PC;LucasArts;2007-01-01;;Racing,Simulator,Strategy,Adventure;;;Frontier Developments;;;;thrillville off the rails
Windowgames_3380;Throne of Darkness;PC;Sierra Studios;2001-01-01;;Point-and-click,Adventure;;;Click Entertainment;;;;throne of darkness
Windowgames_3381;Through the Woods;PC;1C Publishing EU;2016-01-01;;Adventure;;;Antagonist;;;;through the woods
Windowgames_3382;Thunder Truck Rally;PC;Psygnosis;1997-01-01;;Racing,Sport;;;Reflections;;;;thunder truck rally
Windowgames_3383;Tibia;PC;CipSoft GmbH;1997-01-01;;Role-playing (RPG);;;CipSoft GmbH;;;;tibia
Windowgames_3384;Tiger Woods PGA Tour 2005;PC;EA Games;2004-01-01;;Sport;;;EA Sports;;;;tiger woods pga tour 2005
Windowgames_3385;Tiger Woods PGA Tour 06;PC;EA Games;2005-01-01;;Sport;;;EA Sports;;;;tiger woods pga tour 06
Windowgames_3386;Tiger Woods PGA Tour 07;PC;EA Games;2006-01-01;;Sport;;;EA Sports;;;;tiger woods pga tour 07
Windowgames_3387;Tiger Woods PGA Tour 08;PC;EA Sports;2007-01-01;;Simulator,Sport;;;EA Tiburon;;;;tiger woods pga tour 08
Windowgames_3388;Time Commando;PC;Electronic Arts,Activision;1996-01-01;;Fighting,Adventure,Arcade;;;Adeline Software International;;;;time commando
Windowgames_3389;Timelapse;PC;GTE Interactive Media;1996-01-01;;Point-and-click,Adventure;;;GTE Interactive Media;;;;timelapse
Windowgames_3390;Timeline;PC;Eidos Interactive;2000-01-01;;Strategy,Indie;;;Timeline Computer Entertainment;;;;timeline
Windowgames_3391;TimeShift;PC;Vivendi Games;2007-01-01;;Indie,Arcade;;;Saber Interactive;;;;timeshift
Windowgames_3392;Timon & Pumbaas Jungle Games;PC;Disney Interactive;1995-01-01;;Arcade;;;7th Level;;;;timon pumbaas jungle games
Windowgames_3393;Tintin: Destination Adventure;PC;Infogrames;2001-01-01;;Racing,Adventure;;;Destination Software;;;;tintin destination adventure
Windowgames_3394;Tintin in Tibet;PC;Infogrames;1996-01-01;;Platform,Adventure;;;Infogrames;;;;tintin in tibet
Windowgames_3395;Tiny Brains;PC;505 Games;2013-01-01;;Platform,Puzzle,Adventure,Indie;;;Spearhead Games;;;;tiny brains
Windowgames_3396;Tiny Toon Adventures: Buster and the Beanstalk;PC;Terraglyph Interactive;1996-01-01;;Point-and-click;;;Terraglyph Interactive;;;;tiny toon adventures buster and the beanstalk
Windowgames_3397;TiQal;PC;Microsoft Game Studios;2008-01-01;;Puzzle;;;Slapdash Games;;;;tiqal
Windowgames_3398;Titan Quest;PC;THQ;2006-01-01;;"Role-playing (RPG),""Hack and slash/Beat em up""";;;Iron Lore Entertainment;;;;titan quest
Windowgames_3399;Titan Quest: Immortal Throne;PC;THQ;2007-01-01;;"Role-playing (RPG),""Hack and slash/Beat em up""";;;Iron Lore Entertainment;;;;titan quest immortal throne
Windowgames_3400;Titanic: Adventure Out of Time;PC;GTE Entertainment,Europress;1996-01-01;;Point-and-click,Puzzle,Simulator,Strategy,Adventure;;;Cyberflix;;;;titanic adventure out of time
Windowgames_3401;TMNT;PC;Ubisoft;2007-01-01;;"""Hack and slash/Beat em up"",Arcade";;;Ubisoft Montreal;;;;tmnt
Windowgames_3402;TOCA Race Driver 3;PC;Codemasters;2006-01-01;;Racing,Sport;;;Codemasters;;;;toca race driver 3
Windowgames_3403;ToeJam & Earl: Back in the Groove;PC;Adult Swim Games;2019-01-01;;Music,Adventure,Indie;;;HumaNature Studios;;;;toejam earl back in the groove
Windowgames_3404;Togainu no Chi;PC;Nitro+chiral;2005-01-01;;Adventure,Visual Novel;;;Nitro+chiral;;;;togainu no chi
Windowgames_3405;Tokimeki Memorial;PC;Konami;1997-01-01;;Simulator,Visual Novel;;;Konami;;;;tokimeki memorial
Windowgames_3406;Tom Clancys EndWar;PC;Ubisoft;2008-01-01;;Role-playing (RPG),Strategy;;;Ubisoft Shanghai;;;;tom clancys endwar
Windowgames_3407;Tom Clancys Ghost Recon;PC;Ubisoft;2001-01-01;;Shooter,Tactical,Adventure;;;Red Storm Entertainment;;;;tom clancys ghost recon
Windowgames_3408;Tom Clancys Ghost Recon Advanced Warfighter;PC;Ubisoft;2006-01-01;;Shooter;;;Ubisoft Paris;;;;tom clancys ghost recon advanced warfighter
Windowgames_3409;Tom Clancys Ghost Recon Advanced Warfighter 2;PC;Ubisoft;2007-01-01;;Shooter;;;Red Storm Entertainment;;;;tom clancys ghost recon advanced warfighter 2
Windowgames_3410;Tom Clancys Ghost Recon: Island Thunder;PC;Ubisoft;2003-01-01;;Shooter,Simulator,Strategy,Tactical;;;Red Storm Entertainment;;;;tom clancys ghost recon island thunder
Windowgames_3411;Tom Clancys H.A.W.X;PC;Ubisoft;2009-01-01;;Simulator,Adventure;;;Ubisoft Bucharest;;;;tom clancys hawx
Windowgames_3412;Tom Clancys Politika;PC;Red Storm Entertainment;1997-01-01;;Strategy;;;Red Storm Entertainment;;;;tom clancys politika
Windowgames_3413;Tom Clancys Rainbow Six;PC;Red Storm Entertainment;1998-01-01;;Shooter,Tactical;;;Red Storm Entertainment;;;;tom clancys rainbow six
Windowgames_3414;Tom Clancys Rainbow Six 3: Raven Shield;PC;Ubisoft;2003-01-01;;Shooter,Simulator,Tactical;;;Ubisoft Montreal,Red Storm Entertainment;;;;tom clancys rainbow six 3 raven shield
Windowgames_3415;Tom Clancys Rainbow Six: Lockdown;PC;Ubisoft;2005-01-01;;Shooter,Tactical;;;Red Storm Entertainment;;;;tom clancys rainbow six lockdown
Windowgames_3416;Tom Clancys Rainbow Six: Rogue Spear;PC;Red Storm Entertainment;1999-01-01;;Shooter,Simulator;;;Red Storm Entertainment;;;;tom clancys rainbow six rogue spear
Windowgames_3417;Tom Clancys Rainbow Six: Take-Down – Missions in Korea;PC;Kama Digital Entertainment;2001-01-01;;Shooter,Tactical;;;Ubisoft;;;;tom clancys rainbow six takedown missions in korea
Windowgames_3418;Tom Clancys Rainbow Six: Vegas;PC;Ubisoft;2006-01-01;;Shooter,Strategy,Tactical;;;Ubisoft Montreal;;;;tom clancys rainbow six vegas
Windowgames_3419;Tom Clancys Rainbow Six: Vegas 2;PC;Ubisoft;2008-01-01;;Shooter,Strategy,Tactical;;;Ubisoft Montreal;;;;tom clancys rainbow six vegas 2
Windowgames_3420;Tom Clancys ruthless.com;PC;Red Storm Entertainment;1998-01-01;;Strategy,Turn-based strategy (TBS);;;Red Storm Entertainment;;;;tom clancys ruthlesscom
Windowgames_3421;Tom Clancys Splinter Cell;PC;Ubisoft,Aspyr Media;2002-01-01;;Shooter,Tactical;;;Ubisoft Montreal;;;;tom clancys splinter cell
Windowgames_3422;Tom Clancys Splinter Cell: Chaos Theory;PC;Ubisoft;2005-01-01;;Shooter,Adventure;;;Ubisoft Montreal,Ubisoft Annecy;;;;tom clancys splinter cell chaos theory
Windowgames_3423;Tom Clancys Splinter Cell: Conviction;PC;Ubisoft;2010-01-01;;Shooter,Adventure;;;Ubisoft Montreal;;;;tom clancys splinter cell conviction
Windowgames_3424;Tom Clancys Splinter Cell: Double Agent;PC;Ubisoft;2006-01-01;;Shooter,Tactical;;;Ubisoft Shanghai,Ubisoft Montreal,Ubisoft Annecy,Ubisoft Milan;;;;tom clancys splinter cell double agent
Windowgames_3425;Tom Clancys Splinter Cell: Pandora Tomorrow;PC;Ubisoft;2004-01-01;;Shooter,Adventure;;;Ubisoft Shanghai,Ubisoft Annecy,Babaroga;;;;tom clancys splinter cell pandora tomorrow
Windowgames_3426;Tom Clancys SSN;PC;Simon & Schuster Interactive;1996-01-01;;Simulator;;;Clancy Interactive Entertainment;;;;tom clancys ssn
Windowgames_3427;Tomb Raider Gold;PC;Eidos Interactive;1998-01-01;;Adventure;;;Core Design;;;;tomb raider gold
Windowgames_3428;Tomb Raider II;PC;Eidos Interactive;1997-01-01;;Platform,Puzzle,Adventure;;;Core Design;;;;tomb raider ii
Windowgames_3429;Tomb Raider III;PC;Eidos Interactive;1998-01-01;;Adventure;;;Core Design;;;;tomb raider iii
Windowgames_3430;Tomb Raider: The Last Revelation;PC;Eidos Interactive;1999-01-01;;Shooter,Puzzle,Adventure;;;Core Design;;;;tomb raider the last revelation
Windowgames_3431;Tomb Raider Chronicles;PC;Eidos Interactive;2000-01-01;;Shooter,Adventure;;;Core Design;;;;tomb raider chronicles
Windowgames_3432;Tomb Raider: The Angel of Darkness;PC;Eidos Interactive;2003-01-01;;Shooter,Adventure;;;Core Design;;;;tomb raider the angel of darkness
Windowgames_3433;Tomb Raider: Legend;PC;Eidos Interactive;2006-01-01;;Shooter,Platform,Adventure;;;Crystal Dynamics,Nixxes,Buzz Monkey Software,Human Soft,Fathammer;;;;tomb raider legend
Windowgames_3434;Tomb Raider: Anniversary;PC;Eidos Interactive;2007-01-01;;Shooter,Platform,Adventure;;;Crystal Dynamics;;;;tomb raider anniversary
Windowgames_3435;Tomb Raider: Underworld;PC;Eidos Interactive;2008-01-01;;Adventure;;;Crystal Dynamics;;;;tomb raider underworld
Windowgames_3436;Tomb Raider;PC;Square Enix;2013-01-01;;Shooter,Adventure;;;Crystal Dynamics;;;;tomb raider
Windowgames_3437;Tonic Trouble;PC;Ubisoft;1999-01-01;;Platform,Adventure;;;Ubisoft Montreal;;;;tonic trouble
Windowgames_3438;Tony Hawks American Wasteland;PC;Activision,Aspyr;2005-01-01;;Sport;;;Neversoft;;;;tony hawks american wasteland
Windowgames_3439;Tony Hawks Pro Skater 2;PC;Activision;2000-01-01;;Simulator,Sport;;;Neversoft;;;;tony hawks pro skater 2
Windowgames_3440;Tony Hawks Pro Skater 3;PC;Activision;2001-01-01;;Sport;;;Neversoft;;;;tony hawks pro skater 3
Windowgames_3441;Tony Hawks Pro Skater 4;PC;Activision;2002-01-01;;Sport;;;Neversoft,Vicarious Visions,Babaroga;;;;tony hawks pro skater 4
Windowgames_3442;Tony Hawks Underground 2;PC;Activision;2004-01-01;;Sport;;;Neversoft,Shaba Games;;;;tony hawks underground 2
Windowgames_3443;Tony La Russa Baseball 4;PC;Maxis;1997-01-01;;Simulator,Sport;;;Stormfront Studios;;;;tony la russa baseball 4
Windowgames_3444;Toonstruck;PC;Virgin Interactive Entertainment;1996-01-01;;Point-and-click,Adventure;;;Burst Studios;;;;toonstruck
Windowgames_3445;Toontown Online;PC;The Walt Disney Company;2003-01-01;;Role-playing (RPG);;;Walt Disney Internet Group;;;;toontown online
Windowgames_3446;Top Gun;PC;Paramount Digital Entertainment;2010-01-01;;Simulator;;;Doublesix;;;;top gun
Windowgames_3447;Top Gun: Combat Zones;PC;Virgin Interactive;2003-01-01;;Shooter,Simulator;;;Digital Integration;;;;top gun combat zones
Windowgames_3448;Top Gun: Fire At Will;PC;MicroProse;1996-01-01;;Shooter,Simulator;;;Spectrum Holobyte;;;;top gun fire at will
Windowgames_3449;Top Gun: Hornets Nest;PC;MicroProse;1998-01-01;;Simulator;;;Zipper Interactive;;;;top gun hornets nest
Windowgames_3450;Top Spin;PC;Atari;2003-01-01;;Simulator,Adventure,Indie;;;PAM Development;;;;top spin
Windowgames_3451;Top Spin 2;PC;2K Sports;2006-01-01;;Simulator,Sport;;;Indie Built;;;;top spin 2
Windowgames_3452;Top Trumps Adventures: Horror and Predators;PC;Ubisoft;2007-01-01;;Turn-based strategy (TBS);;;SoGoplay,Ironstone Partners;;;;top trumps adventures horror and predators
Windowgames_3453;Top Trumps: Doctor Who;PC;Eidos Interactive;2008-01-01;;Puzzle,Turn-based strategy (TBS);;;Ironstone Partners;;;;top trumps doctor who
Windowgames_3454;Torchlight;PC;Runic Games;2009-01-01;;"Role-playing (RPG),""Hack and slash/Beat em up"",Adventure";;;Runic Games;;;;torchlight
Windowgames_3455;Torins Passage;PC;Sierra On-Line;1995-01-01;;Adventure;;;Sierra On-Line;;;;torins passage
Windowgames_3456;Total Annihilation;PC;GT Interactive;1997-01-01;;Real Time Strategy (RTS),Strategy;;;Cavedog Entertainment;;;;total annihilation
Windowgames_3457;Total Annihilation: Battle Tactics;PC;GT Interactive;1998-01-01;;Strategy;;;Cavedog Entertainment;;;;total annihilation battle tactics
Windowgames_3458;Total Annihilation: Kingdoms;PC;Cavedog Entertainment;1999-01-01;;Real Time Strategy (RTS),Strategy;;;Cavedog Entertainment;;;;total annihilation kingdoms
Windowgames_3459;Total Annihilation: The Core Contingency;PC;GT Interactive;1998-01-01;;Real Time Strategy (RTS),Strategy;;;Cavedog Entertainment;;;;total annihilation the core contingency
Windowgames_3460;Total Club Manager 2003;PC;Electronic Arts;2002-01-01;;Simulator,Sport,Strategy;;;Electronic Arts;;;;total club manager 2003
Windowgames_3461;Total Club Manager 2004;PC;Electronic Arts;2003-01-01;;Simulator,Sport;;;Electronic Arts;;;;total club manager 2004
Windowgames_3462;Total Club Manager 2005;PC;Electronic Arts;2004-01-01;;Simulator,Sport;;;EA Canada;;;;total club manager 2005
Windowgames_3463;Total Immersion Racing;PC;Empire Interactive;2002-01-01;;Racing,Simulator;;;Razorworks;;;;total immersion racing
Windowgames_3464;Total Overdose;PC;Sci Entertainment,Eidos;2005-01-01;;Shooter,Adventure;;;Deadline Games;;;;total overdose
Windowgames_3465;Totems;PC;10tacle Studios;2008-01-01;;Role-playing (RPG),Adventure,Indie;;;10tacle Studios Belgium;;;;totems
Windowgames_3466;Tower of Guns;PC;Terrible Posture Games;2014-01-01;;Indie;;;Terrible Posture Games;;;;tower of guns
Windowgames_3467;Toxic Bunny;PC;Vision Software;1996-01-01;;Platform,Adventure,Indie;;;Celestial Games;;;;toxic bunny
Windowgames_3468;Toy Golf;PC;Zoo Digital Publishing;2005-01-01;;Sport;;;Ninai Games;;;;toy golf
Windowgames_3469;Toy Story;PC;Disney Interactive;1996-01-01;;Platform,Adventure;;;Travellers Tales;;;;toy story
Windowgames_3470;Toy Story 2: Buzz Lightyear to the Rescue;PC;Activision;1999-01-01;;Platform;;;Travellers Tales;;;;toy story 2 buzz lightyear to the rescue
Windowgames_3471;Toy Story 3: The Video Game;PC;Disney Interactive Studios;2010-01-01;;Platform,Adventure;;;Avalanche Software;;;;toy story 3 the video game
Windowgames_3472;TrackMania;PC;Digital Jesters,Focus,Enlight,Buka,Valve;2003-01-01;;Racing;;;Nadeo;;;;trackmania
Windowgames_3473;TrackMania Sunrise;PC;Digital Jesters,Focus Home Interactive,Enlight;2005-01-01;;Racing;;;Nadeo;;;;trackmania sunrise
Windowgames_3474;Trade Empires;PC;Take-Two Interactive;2001-01-01;;Strategy;;;Frog City Software;;;;trade empires
Windowgames_3475;TradeWars 2002;PC;Epic Interactive Strategy,Martech Software;1999-01-01;;Role-playing (RPG);;;Epic Interactive Strategy,Martech Software;;;;tradewars 2002
Windowgames_3476;Traffic Giant;PC;JoWooD Productions,Macmillan Software;2001-01-01;;Simulator,Strategy;;;JoWooD Productions;;;;traffic giant
Windowgames_3477;Trailer Park Tycoon;PC;Jaleco Entertainment;2002-01-01;;Strategy;;;Jaleco Entertainment;;;;trailer park tycoon
Windowgames_3478;tranquility;PC;TQworld,LLC.;2001-01-01;;Role-playing (RPG),Simulator;;;William A. Romanowski;;;;tranquility
Windowgames_3479;Transformers: Revenge of the Fallen;PC;Activision;2009-01-01;;Shooter,Adventure;;;Beenox Studios;;;;transformers revenge of the fallen
Windowgames_3480;Transformers: The Game;PC;Activision;2007-01-01;;"""Hack and slash/Beat em up""";;;Travellers Tales;;;;transformers the game
Windowgames_3481;Trash;PC;Inhuman Games;2005-01-01;;Arcade;;;Inhuman Games;;;;trash
Windowgames_3482;Tread Marks;PC;Longbow Digital Arts;2000-01-01;;Racing;;;Longbow Digital Arts;;;;tread marks
Windowgames_3483;Treasure Cove!;PC;The Learning Company;1997-01-01;;Adventure;;;The Learning Company;;;;treasure cove
Windowgames_3484;Treasure in the Royal Tower;PC;DreamCatcher;2001-01-01;;Adventure;;;Her Interactive;;;;treasure in the royal tower
Windowgames_3485;Treasure Planet: Battle at Procyon;PC;Disney Interactive;2002-01-01;;Strategy,Adventure;;;Barking Dog Studios;;;;treasure planet battle at procyon
