id;name;platform;publishers;publicationDate;globallySoldUnits;genres;criticScore;userScore;developers;summary;rating;series;name_preprocessed
PS4_id_849;Revolver360 RE:ACTOR;PlayStation 4;;;;;;;;;;;revolver360 reactor
PS4_id_850;Rewrite;PlayStation 4;Prototype;2017-03-23;;Visual Novel;;;Key;;;;rewrite
PS4_id_851;Rez Infinite;PlayStation 4;Enhance,iam8bit;2016-10-13;;On Rails,Shoot 'em up;;;Enhance;;;;rez infinite
PS4_id_852;RGX: Showdown;PlayStation 4;Telltale Games;2018-09-18;;Automobile,Arcade Racing;;;ShortRound Games;;;;rgx showdown
PS4_id_853;RGX: Showdown (EU);PlayStation 4;Telltale Games;2018-09-18;;Automobile,Arcade Racing;;;ShortRound Games;;;;rgx showdown eu
PS4_id_854;Rhythm 'n Bullets;PlayStation 4;DB Creations;2021-07-22;;Shoot 'em up;;;DB Creations;;;;rhythm n bullets
PS4_id_855;Rhythm of the Gods;PlayStation 4;Nellyvision;2020-12-21;;Music;;;Lyrelark;;;;rhythm of the gods
PS4_id_856;Rhythm of the Gods (EU);PlayStation 4;Nellyvision;2020-12-21;;Music;;;Lyrelark;;;;rhythm of the gods eu
PS4_id_857;Rick and Morty: Virtual Rick-ality;PlayStation 4;Adult Swim Games;2018-04-10;;Adventure;;;Owlchemy Labs;;;;rick and morty virtual rickality
PS4_id_858;Rick and Morty: Virtual Rick-ality (EU);PlayStation 4;Adult Swim Games;2018-04-10;;Adventure;;;Owlchemy Labs;;;;rick and morty virtual rickality eu
PS4_id_859;Rick Henderson (PS4);PlayStation 4;;;;;;;;;;;rick henderson ps4
PS4_id_860;RICO;PlayStation 4;Rising Star Games;2019-03-12;;Roguelite,First Person Shooter;;;Ground Shatter;;;;rico
PS4_id_861;RICO London (EU);PlayStation 4;Numskull Games;2021-10-21;;Roguelite,First Person Shooter;;;Ground Shatter;;;;rico london eu
PS4_id_862;Riddled Corpses EX;PlayStation 4;COWCAT;2018-06-05;;Shoot 'em up;;;Diabolical Mind;;;;riddled corpses ex
PS4_id_863;Riddled Corpses EX (Asia);PlayStation 4;eastasiasoft;2020-05-22;;Shoot 'em up;;;Diabolical Mind;;;;riddled corpses ex asia
PS4_id_864;RIDE;PlayStation 4;Milestone;2015-03-27;;Simulation Racing;;;Milestone;;;;ride
PS4_id_865;Ride 2;PlayStation 4;Milestone;2016-10-07;;Simulation Racing;;;Milestone;;;;ride 2
PS4_id_866;RIDE 3;PlayStation 4;Milestone;2018-11-30;;Simulation Racing;;;Milestone;;;;ride 3
PS4_id_867;RIDE 4 (PS4);PlayStation 4;Milestone;2020-10-08;;Automobile,Simulation Racing;;;Milestone;;;;ride 4 ps4
PS4_id_868;Riders Republic (PS4);PlayStation 4;Ubisoft;2021-10-28;;Sports,Cycling,Skiing,Snowboarding;;;Ubisoft Annecy;;;;riders republic ps4
PS4_id_869;Riders Republic (PS4);PlayStation 4;Ubisoft;2021-10-28;;Sports,Cycling,Skiing,Snowboarding;;;Ubisoft Annecy;;;;riders republic ps4
PS4_id_870;Rides With Strangers;PlayStation 4;;;;;;;;;;;rides with strangers
PS4_id_871;Rift Adventure;PlayStation 4;QUByte Interactive;2021-09-16;;Platformer;;;GameBrew Studio;;;;rift adventure
PS4_id_872;Rift Keeper;PlayStation 4;Sometimes You;2019-12-10;;Roguelite,Platformer;;;Frymore;;;;rift keeper
PS4_id_873;Rift Keeper (EU);PlayStation 4;Sometimes You;2019-12-10;;Roguelite,Platformer;;;Frymore;;;;rift keeper eu
PS4_id_874;Rift Racoon (EU) (PS4);PlayStation 4;eastasiasoft;2021-05-12;;Platformer;;;Marcos Game Dev,Ratalaika Games;;;;rift racoon eu ps4
PS4_id_875;Rift Racoon (HK/TW) (PS4);PlayStation 4;eastasiasoft;2021-05-12;;Platformer;;;Marcos Game Dev,Ratalaika Games;;;;rift racoon hktw ps4
PS4_id_876;Rift Racoon (PS4);PlayStation 4;eastasiasoft;2021-05-12;;Platformer;;;Marcos Game Dev,Ratalaika Games;;;;rift racoon ps4
PS4_id_877;RiftStar Raiders;PlayStation 4;Vision Games;2018-02-27;;Shoot 'em up;;;Climax Studios;;;;riftstar raiders
PS4_id_878;Rigid Force Redux;PlayStation 4;Headup Games;2020-12-23;;Shoot 'em up;;;com8com1;;;;rigid force redux
PS4_id_879;Rigid Force Redux (EU);PlayStation 4;Headup Games;2020-12-23;;Shoot 'em up;;;com8com1;;;;rigid force redux eu
PS4_id_880;Rigid Force Redux (JP);PlayStation 4;Chorus Worldwide Games;2021-03-04;;Shoot 'em up;;;com8com1;;;;rigid force redux jp
PS4_id_881;RIGS Mechanized Combat League;PlayStation 4;Sony Interactive Entertainment;2016-10-13;;First Person Shooter;;;Guerrilla Cambridge;;;;rigs mechanized combat league
PS4_id_882;RiME;PlayStation 4;Grey Box;2017-05-26;;Puzzle,Adventure;;;Tequila Works;;;;rime
PS4_id_883;RiMS Racing (PS4);PlayStation 4;Nacon,3goo,H2 Interactive;2021-08-19;;Automobile,Simulation Racing;;;Raceward Studio;;;;rims racing ps4
PS4_id_884;Ring of Pain;PlayStation 4;;;;;;;;;;;ring of pain
PS4_id_885;RIOT: Civil Unrest;PlayStation 4;Merge Games;2019-02-05;;Management;;;Leonard Menchiari;;;;riot civil unrest
PS4_id_886;Riptide GP: Renegade;PlayStation 4;Vector Unit;2016-07-26;;Arcade Racing,Naval;;;Vector Unit;;;;riptide gp renegade
PS4_id_887;Riptide GP2;PlayStation 4;Vector Unit;2015-06-23;;Arcade Racing,Naval;;;Vector Unit;;;;riptide gp2
PS4_id_888;Rise & Shine;PlayStation 4;Adult Swim Games;2017-04-18;;Run & Gun;;;Super Awesome Hyper Dimensional Mega Team;;;;rise shine
PS4_id_889;Rise Eterna;PlayStation 4;Forever Entertainment;2021-08-06;;Role Playing,Strategy,Turn Based;;;Makee;;;;rise eterna
PS4_id_890;Rise Eterna (EU);PlayStation 4;Forever Entertainment;2021-08-06;;Role Playing,Strategy,Turn Based;;;Makee;;;;rise eterna eu
PS4_id_891;Rise Eterna (JP);PlayStation 4;Forever Entertainment;2021-09-18;;Role Playing,Strategy,Turn Based;;;Makee;;;;rise eterna jp
PS4_id_892;Rise of Insanity;PlayStation 4;Red Limb Studio;2019-07-12;;Adventure;;;Red Limb Studio;;;;rise of insanity
PS4_id_893;Rise of Insanity (EU);PlayStation 4;Red Limb Studio;2019-07-12;;Adventure;;;Red Limb Studio;;;;rise of insanity eu
PS4_id_894;Rise of the Kasai;PlayStation 4;Sony Computer Entertainment;2016-03-08;;Action-Adventure,Stealth;;;BottleRocket Entertainment;;;;rise of the kasai
PS4_id_895;Rise of the Slime (EU) (PS4);PlayStation 4;PlayStack;2021-05-20;;Collectable Card Game,Card & Board;;;Bunkovsky Games;;;;rise of the slime eu ps4
PS4_id_896;Rise of the Slime (PS4);PlayStation 4;PlayStack;2021-05-20;;Collectable Card Game,Card & Board;;;Bunkovsky Games;;;;rise of the slime ps4
PS4_id_897;Rise of the Tomb Raider;PlayStation 4;Square Enix;2016-10-11;;Third Person Shooter,Stealth,Platformer;;;Crystal Dynamics;;;;rise of the tomb raider
PS4_id_898;Risen 3: Titan Lords – Enhanced Edition;PlayStation 4;Deep Silver;2015-08-21;;Action-RPG,Role Playing;;;Piranha Bytes;;;;risen 3 titan lords enhanced edition
PS4_id_899;Rising Dusk;PlayStation 4;;;;;;;;;;;rising dusk
PS4_id_900;Rising Hell;PlayStation 4;Chorus Worldwide Games;2021-05-18;;Roguelite,Platformer;;;Tahoe Games,Toge Productions;;;;rising hell
PS4_id_901;Rising Hell (Asia);PlayStation 4;Chorus Worldwide Games;2021-05-20;;Roguelite,Platformer;;;Tahoe Games,Toge Productions;;;;rising hell asia
PS4_id_902;Rising Hell (EU);PlayStation 4;Chorus Worldwide Games;2021-05-18;;Roguelite,Platformer;;;Tahoe Games,Toge Productions;;;;rising hell eu
PS4_id_903;RISK;PlayStation 4;Ubisoft;2015-02-03;;Strategy,Card & Board;;;Ubisoft San Francisco;;;;risk
PS4_id_904;Risk of Rain;PlayStation 4;Chucklefish;2016-04-12;;Roguelite,Platformer;;;Hopoo Games;;;;risk of rain
PS4_id_905;Risk of Rain 2;PlayStation 4;Gearbox Publishing;2019-08-30;;Roguelite,Third Person Shooter;;;Hopoo Games;;;;risk of rain 2
PS4_id_906;Risk: Urban Assault;PlayStation 4;Ubisoft;2016-08-02;;Strategy,Card & Board;;;Zoë Mode;;;;risk urban assault
PS4_id_907;Ritual: Crown of Horns;PlayStation 4;Feardemic;2020-02-28;;Shoot 'em up;;;Draw Distance;;;;ritual crown of horns
PS4_id_908;Ritual: Crown of Horns (EU);PlayStation 4;WFH Games;2020-02-28;;Shoot 'em up;;;Draw Distance;;;;ritual crown of horns eu
PS4_id_909;Rival Megagun;PlayStation 4;Degica Games;2018-11-29;;Shoot 'em up;;;Spacewave Software;;;;rival megagun
PS4_id_910;RIVE;PlayStation 4;Two Tribes;2016-09-13;;Platformer,Run & Gun,Shoot 'em up;;;Two Tribes;;;;rive
PS4_id_911;River City Girls;PlayStation 4;WayForward Technologies;2019-09-05;;Beat 'em up;;;WayForward Technologies;;;;river city girls
PS4_id_912;River City Girls (Asia);PlayStation 4;H2 Interactive;2019-09-09;;Beat 'em up;;;WayForward Technologies;;;;river city girls asia
PS4_id_913;River City Girls (JP);PlayStation 4;Arc System Works;2019-09-05;;Beat 'em up;;;WayForward Technologies;;;;river city girls jp
PS4_id_914;River City Girls 2 (PS4);PlayStation 4;;;;;;;;;;;river city girls 2 ps4
PS4_id_915;River City Melee Mach!!;PlayStation 4;Arc System Works;2019-10-10;;Battle Royale,Beat 'em up;;;Arc System Works;;;;river city melee mach
PS4_id_916;River City Melee Mach!! (Asia);PlayStation 4;H2 Interactive;2019-10-10;;Battle Royale,Beat 'em up;;;Arc System Works;;;;river city melee mach asia
PS4_id_917;River City Melee: Battle Royal Special;PlayStation 4;H2 Interactive;2017-04-28;;Beat 'em up;;;Arc System Works;;;;river city melee battle royal special
PS4_id_918;River City Ransom;PlayStation 4;Arc System Works;2020-04-17;;Beat 'em up;;;Arc System Works;;;;river city ransom
PS4_id_919;Riverbond;PlayStation 4;Cococucumber;2019-06-09;;Action-Adventure;;;Cococucumber;;;;riverbond
PS4_id_920;Road Bustle;PlayStation 4;RandomSpin Games;2020-08-22;;Action;;;RandomSpin Games;;;;road bustle
PS4_id_921;Road Bustle (Asia);PlayStation 4;RandomSpin Games;2020-08-28;;Action;;;RandomSpin Games;;;;road bustle asia
PS4_id_922;Road Bustle (EU);PlayStation 4;RandomSpin Games;2020-08-28;;Action;;;RandomSpin Games;;;;road bustle eu
PS4_id_923;Road Fury;PlayStation 4;Funbox Media;2021-04-01;;Shoot 'em up;;;Nyx Digital;;;;road fury
PS4_id_924;Road Fury (EU);PlayStation 4;Funbox Media;2021-04-01;;Shoot 'em up;;;Nyx Digital;;;;road fury eu
PS4_id_925;Road Not Taken;PlayStation 4;Spry Fox;2014-08-05;;Puzzle;;;Spry Fox;;;;road not taken
PS4_id_926;Road Rage;PlayStation 4;Maximum Games;2017-11-14;;Automobile,Open World,Arcade Racing,Vehicular Combat;;;Team6 Game Studios;;;;road rage
PS4_id_927;Road Redemption;PlayStation 4;Tripwire Interactive;2018-11-06;;Automobile,Arcade Racing;;;Pixel Dash Studios;;;;road redemption
PS4_id_928;Road to Ballhalla;PlayStation 4;tinyBuild;2018-08-01;;Puzzle;;;Torched Hill;;;;road to ballhalla
PS4_id_929;Road to Guangdong;PlayStation 4;Excalibur Games;2020-08-28;;Adventure,Point & Click;;;Just Add Oil Games;;;;road to guangdong
PS4_id_930;Road to Guangdong (EU);PlayStation 4;Excalibur Games,Contact Sales;2020-08-28;;Adventure,Point & Click;;;Just Add Oil Games;;;;road to guangdong eu
PS4_id_931;Roarr! Jurassic Edition;PlayStation 4;Klabater;2019-08-20;;Action;;;Born Lucky Games;;;;roarr jurassic edition
PS4_id_932;Roarr! Jurassic Edition (EU);PlayStation 4;Klabater;2019-08-13;;Action;;;Born Lucky Games;;;;roarr jurassic edition eu
PS4_id_933;Robbie Swifthand and the Orb of Mysteries;PlayStation 4;East2west Games;2019-07-23;;Platformer;;;Pixel Reign;;;;robbie swifthand and the orb of mysteries
PS4_id_934;Robbotto;PlayStation 4;;;;;;;;;;;robbotto
PS4_id_935;Robinson: The Journey;PlayStation 4;Crytek;2016-11-08;;Action-Adventure;;;Crytek;;;;robinson the journey
PS4_id_936;Robinson: The Journey (EU);PlayStation 4;Crytek;2016-11-11;;Action-Adventure;;;Crytek;;;;robinson the journey eu
PS4_id_937;RoboDunk;PlayStation 4;;;;;;;;;;;robodunk
PS4_id_938;Robonauts;PlayStation 4;QubicGames;2017-09-19;;Shoot 'em up;;;QubicGames;;;;robonauts
PS4_id_939;Robonauts (EU);PlayStation 4;QubicGames;2017-09-19;;Shoot 'em up;;;QubicGames;;;;robonauts eu
PS4_id_940;Robothorium;PlayStation 4;;;;;;;;;;;robothorium
PS4_id_941;"Robotics;Notes DaSH";PlayStation 4;Spike Chunsoft;2020-10-16;;Visual Novel;;;5pb.;;;;roboticsnotes dash
PS4_id_942;"Robotics;Notes DaSH (JP)";PlayStation 4;MAGES.;2019-01-31;;Visual Novel;;;5pb.;;;;roboticsnotes dash jp
PS4_id_943;"Robotics;Notes Elite";PlayStation 4;Spike Chunsoft;2020-10-13;;Visual Novel;;;5pb.;;;;roboticsnotes elite
PS4_id_944;"Robotics;Notes Elite (JP)";PlayStation 4;MAGES.;2019-01-31;;Visual Novel;;;5pb.;;;;roboticsnotes elite jp
PS4_id_945;RobotRiot Hyper Edition;PlayStation 4;Retromite;2017-07-18;;Platformer;;;Retromite;;;;robotriot hyper edition
PS4_id_946;RobotRiot Hyper Edition (EU);PlayStation 4;Retromite;2017-08-15;;Platformer;;;Retromite;;;;robotriot hyper edition eu
PS4_id_947;Robox;PlayStation 4;Sabec;2019-10-25;;Sports,Boxing;;;Sabec;;;;robox
PS4_id_948;Robox (EU);PlayStation 4;Sabec;2019-11-07;;Sports,Boxing;;;Sabec;;;;robox eu
PS4_id_949;Robozarro;PlayStation 4;eastasiasoft;2020-07-07;;Action;;;Frozen Flame Interactive;;;;robozarro
PS4_id_950;Robozarro (Asia);PlayStation 4;eastasiasoft;2020-07-10;;Action;;;Frozen Flame Interactive;;;;robozarro asia
PS4_id_951;Robozarro (EU);PlayStation 4;eastasiasoft;2020-07-09;;Action;;;Frozen Flame Interactive;;;;robozarro eu
PS4_id_952;Robozarro (JP);PlayStation 4;eastasiasoft;2020-07-08;;Action;;;Frozen Flame Interactive;;;;robozarro jp
PS4_id_953;Rock Band 4;PlayStation 4;Mad Catz;2015-10-06;;Music;;;Harmonix;;;;rock band 4
PS4_id_954;Rock Band 4 (EU);PlayStation 4;Mad Catz;2015-10-06;;Music;;;Harmonix;;;;rock band 4 eu
PS4_id_955;ROCK BOSHERS DX: Director's Cut;PlayStation 4;Tikipod;2014-12-09;;Shoot 'em up;;;Tikipod;;;;rock boshers dx directors cut
PS4_id_956;Rock 'N Racing Off Road DX;PlayStation 4;Unfinished Pixel;2016-11-29;;Automobile,Arcade Racing;;;EnjoyUp Games;;;;rock n racing off road dx
PS4_id_957;Rock of Ages 3: Make & Break;PlayStation 4;Modus Games;2020-07-21;;Platformer,Strategy,Tower Defence;;;ACE Team;;;;rock of ages 3 make break
PS4_id_958;Rock of Ages 3: Make & Break (JP);PlayStation 4;Modus Games,3goo;2020-08-20;;Platformer,Strategy,Tower Defence;;;ACE Team;;;;rock of ages 3 make break jp
PS4_id_959;Rock of Ages II: Bigger and Boulder;PlayStation 4;Atlus;2017-08-28;;Platformer,Strategy,Tower Defence;;;ACE Team;;;;rock of ages ii bigger and boulder
PS4_id_960;Rocket Arena;PlayStation 4;Electronic Arts;2020-07-14;;Third Person Shooter;;;Final Strike Games;;;;rocket arena
PS4_id_961;Rocket League;PlayStation 4;Psyonix;2015-07-07;;Sports;;;Psyonix;;;;rocket league
PS4_id_962;Rocket Punch;PlayStation 4;SHAME,Intercontinental;2021-01-12;;Puzzle;;;SHAME,Intercontinental;;;;rocket punch
PS4_id_963;Rocketbirds 2: Evolution;PlayStation 4;Ratloop Asia;2016-04-26;;Run & Gun;;;Ratloop Asia;;;;rocketbirds 2 evolution
PS4_id_964;Rocketbirds: Hardboiled Chicken;PlayStation 4;Ratloop Asia;2020-11-15;;Run & Gun;;;Ratloop Asia;;;;rocketbirds hardboiled chicken
PS4_id_965;ROCKETSROCKETSROCKETS;PlayStation 4;Radial Games;2016-08-30;;Action;;;Radial Games;;;;rocketsrocketsrockets
PS4_id_966;ROCKETSROCKETSROCKETS (EU);PlayStation 4;Radial Games;2016-08-23;;Action;;;Radial Games;;;;rocketsrocketsrockets eu
PS4_id_967;Rocking Pilot;PlayStation 4;;;;;;;;;;;rocking pilot
PS4_id_968;Rocksmith 2014 Edition;PlayStation 4;Ubisoft;2014-11-04;;Music;;;Ubisoft San Francisco;;;;rocksmith 2014 edition
PS4_id_969;Rocksmith+;PlayStation 4;;;;;;;;;;;rocksmith
PS4_id_970;Rodent Warriors;PlayStation 4;JanduSoft;2021-02-18;;Roguelite,Action-RPG,Role Playing;;;Rodent Warriors Team;;;;rodent warriors
PS4_id_971;Rodent Warriors (EU);PlayStation 4;JanduSoft;2021-02-18;;Roguelite,Action-RPG,Role Playing;;;Rodent Warriors Team;;;;rodent warriors eu
PS4_id_972;Rogue Aces;PlayStation 4;Curve Games;2018-04-12;;Shoot 'em up;;;Infinite State Games;;;;rogue aces
PS4_id_973;Rogue Company (PS4);PlayStation 4;Hi-Rez Studios;2020-06-30;;Third Person Shooter;;;First Watch Games;;;;rogue company ps4
PS4_id_974;Rogue Explorer (Asia) (PS4);PlayStation 4;eastasiasoft;2021-08-18;;Platformer;;;Zoo Corporation,eastasiasoft;;;;rogue explorer asia ps4
PS4_id_975;Rogue Explorer (EU) (PS4);PlayStation 4;eastasiasoft;2021-08-18;;Platformer;;;Zoo Corporation,eastasiasoft;;;;rogue explorer eu ps4
PS4_id_976;Rogue Explorer (JP) (PS4);PlayStation 4;eastasiasoft;2021-08-18;;Platformer;;;Zoo Corporation,eastasiasoft;;;;rogue explorer jp ps4
PS4_id_977;Rogue Explorer (PS4);PlayStation 4;eastasiasoft;2021-08-18;;Platformer;;;Zoo Corporation,eastasiasoft;;;;rogue explorer ps4
PS4_id_978;Rogue Galaxy;PlayStation 4;Sony Computer Entertainment;2016-02-24;;Action-RPG,Role Playing;;;Level-5;;;;rogue galaxy
PS4_id_979;Rogue Islands;PlayStation 4;;;;;;;;;;;rogue islands
PS4_id_980;Rogue Legacy;PlayStation 4;Cellar Door Games;2014-07-29;;Platformer;;;Cellar Door Games;;;;rogue legacy
PS4_id_981;Rogue Legacy (JP);PlayStation 4;Cellar Door Games;2015-04-08;;Platformer;;;Cellar Door Games;;;;rogue legacy jp
PS4_id_982;Rogue Lords;PlayStation 4;;;;;;;;;;;rogue lords
PS4_id_983;Rogue Singularity;PlayStation 4;;;;;;;;;;;rogue singularity
PS4_id_984;Rogue Stormers;PlayStation 4;Black Forest Games;2016-10-04;;Run & Gun;;;Black Forest Games;;;;rogue stormers
PS4_id_985;Rogue Stormers (EU);PlayStation 4;Black Forest Games;2016-10-05;;Run & Gun;;;Black Forest Games;;;;rogue stormers eu
PS4_id_986;ROGUE TROOPER REDUX;PlayStation 4;Rebellion;2017-10-17;;Third Person Shooter;;;TickTock Games;;;;rogue trooper redux
PS4_id_987;Rogue Wizards;PlayStation 4;Spellbind Studios;2021-07-21;;Roguelite,Role Playing,Turn Based;;;Spellbind Studios;;;;rogue wizards
PS4_id_988;Rogue Wizards;PlayStation 4;Spellbind Studios;;;Roguelite,Role Playing,Turn Based;;;Spellbind Studios;;;;rogue wizards
PS4_id_989;Rogue Wizards;PlayStation 4;Spellbind Studios;;;Roguelite,Role Playing,Turn Based;;;Spellbind Studios;;;;rogue wizards
PS4_id_990;Rogue Wizards (EU);PlayStation 4;Spellbind Studios;2021-07-21;;Roguelite,Role Playing,Turn Based;;;Spellbind Studios;;;;rogue wizards eu
PS4_id_991;Roguebook (PS4);PlayStation 4;;;;;;;;;;;roguebook ps4
PS4_id_992;RogueCube;PlayStation 4;Ratalaika Games;2020-08-04;;Roguelite,Shoot 'em up;;;Bipolar Dawn;;;;roguecube
PS4_id_993;RogueCube (EU);PlayStation 4;Ratalaika Games;2020-08-05;;Roguelite,Shoot 'em up;;;Bipolar Dawn;;;;roguecube eu
PS4_id_994;Roller Champions;PlayStation 4;;;;;;;;;;;roller champions
PS4_id_995;Rollercoaster Dreams;PlayStation 4;Bimboosoft;2016-12-20;;Simulation;;;Bimboosoft;;;;rollercoaster dreams
PS4_id_996;RollerCoaster Tycoon Joyride;PlayStation 4;Atari;2018-12-13;;Simulation,Management;;;Nvizzio Creations;;;;rollercoaster tycoon joyride
PS4_id_997;RollerCoaster Tycoon Joyride (EU);PlayStation 4;Atari;2018-10-23;;Simulation,Management;;;Nvizzio Creations;;;;rollercoaster tycoon joyride eu
PS4_id_998;Rollers of the Realm;PlayStation 4;Atlus;2014-11-18;;Card & Board,Pinball;;;Phantom Compass;;;;rollers of the realm
PS4_id_999;Rollers of the Realm (EU);PlayStation 4;Atlus;2014-11-26;;Card & Board,Pinball;;;Phantom Compass;;;;rollers of the realm eu
PS4_id_1000;Rollers of the Realm (JP);PlayStation 4;Arc System Works;2015-07-29;;Card & Board,Pinball;;;Phantom Compass;;;;rollers of the realm jp
PS4_id_1001;Rolling Bob;PlayStation 4;Moonfactory;2017-04-13;;Platformer;;;Moonfactory;;;;rolling bob
PS4_id_1002;Rolling Gunner + Over Power;PlayStation 4;;;;;;;;;;;rolling gunner over power
PS4_id_1003;ROM: Extraction;PlayStation 4;;;;;;;;;;;rom extraction
PS4_id_1004;Romance of the Three Kingdoms XIII;PlayStation 4;KOEI TECMO;2016-07-05;;Strategy,Management,Turn Based,Real Time;;;KOEI TECMO;;;;romance of the three kingdoms xiii
PS4_id_1005;Romance of the Three Kingdoms XIII (CN);PlayStation 4;KOEI TECMO;2016-12-09;;Strategy,Management,Turn Based,Real Time;;;KOEI TECMO;;;;romance of the three kingdoms xiii cn
PS4_id_1006;Romance of the Three Kingdoms XIII (EU);PlayStation 4;KOEI TECMO;2016-08-05;;Strategy,Management,Turn Based,Real Time;;;KOEI TECMO;;;;romance of the three kingdoms xiii eu
PS4_id_1007;Romance of the Three Kingdoms XIII (HK/TW);PlayStation 4;KOEI TECMO;2016-01-28;;Strategy,Management,Turn Based,Real Time;;;KOEI TECMO;;;;romance of the three kingdoms xiii hktw
PS4_id_1008;Romance of the Three Kingdoms XIII (JP);PlayStation 4;KOEI TECMO;2016-01-28;;Strategy,Management,Turn Based,Real Time;;;KOEI TECMO;;;;romance of the three kingdoms xiii jp
PS4_id_1009;Romance of the Three Kingdoms XIII (KR);PlayStation 4;Digital Touch;2016-06-16;;Strategy,Management,Turn Based,Real Time;;;KOEI TECMO;;;;romance of the three kingdoms xiii kr
PS4_id_1010;Romance of the Three Kingdoms XIV;PlayStation 4;KOEI TECMO;2020-02-28;;Strategy,Management,Real Time;;;KOEI TECMO;;;;romance of the three kingdoms xiv
PS4_id_1011;Romancing SaGa 2;PlayStation 4;Square Enix;2017-12-15;;Role Playing,Turn Based;;;ArtePiazza;;;;romancing saga 2
PS4_id_1012;Romancing SaGa 3;PlayStation 4;Square Enix;2019-11-11;;Role Playing,Turn Based;;;ArtePiazza;;;;romancing saga 3
PS4_id_1013;Romancing SaGa 3 (Asia);PlayStation 4;Arc System Works;2021-08-19;;Role Playing,Turn Based;;;ArtePiazza;;;;romancing saga 3 asia
PS4_id_1014;RONIN;PlayStation 4;Devolver Digital;2016-11-01;;Platformer;;;Tomasz Waclawek;;;;ronin
PS4_id_1015;Roombo: First Blood;PlayStation 4;Samurai Punk;2021-02-05;;Stealth;;;Samurai Punk;;;;roombo first blood
